,index,smiles,ligand,docking_score_min
635,74345,NC1=C(NCC2=NN=NN2C2=CC=CC3=CC=CC=C23)N=C[NH+]=C1NC1=CC=CC=C1,s_27____17597920____19992658_S0_T0,-11.8
636,65688,ClC1=CC2=NC(=CC=C2C=C1)C1=NC(=NO1)C1=NC=CC2=CC=CC=C12,s_265764____4903266____6815392_S0_T0,-11.8
637,53346,NC1=NC2=CC=CC=C2C(=C1)C1=NOC(=N1)C1=NC2=CC=CC=C2C=C1Cl,m_270196____13259904____10303430_S0_T0,-11.9
638,14348,CC1=CC=CC2=C1N=C1N=C(NNC(=O)C3=C4C(Cl)=CC=CC4=CC=C3)N[NH+]=C21,m_22____21212362____20853486_S0_T1,-12.2
639,21425,COC1=NC2=CC=CC=C2C(=C1)C1=NOC(=N1)[C@H]1CCC2=C(C1)NN=N2,m_270196____8770892____12138448_S1_T0,-12.1
640,18919,FC1=CC2=C(CCN2)C=C1C1=CC=C2CC3=CC=CC=C3C2=C1,m_271570____13259192____21744418_S0_T0,-12.1
641,18299,BrC1=CN2N=CN=C2C(=C1)C1=NOC(=N1)C1=CC=C2CC3=CC=CC=C3C2=C1,m_270196____13969032____8780296_S0_T0,-12.1
642,18879,CC1=NC2=C(F)C=CC=C2C=C1C(=O)NCC1=NC2=C(N1)C1=C(C=CC=C1)C1=C2C=CC=C1,m_22____20995126____11686976_S0_T0,-12.1
643,55282,CC1=CC=C2NC(=NC2=C1)[C@H](NC(=O)C1=CC2=CC=C(F)C=C2NC1=O)C1=CC=CC=C1,s_22____20995908____14188904_S0_T1,-11.8
644,37656,CC1=CC=CC2=CC=CC(C(=O)NC3=CC=CC4=C(O)N=CN=C34)=C12,s_22____18496180____20853802_S0_T1,-11.9
645,59359,C[C@H](C1=NOC(=N1)C1=CC2=CC(F)=CC=C2OC1=O)C1=CC=CC2=CC=CC=C12,m_270196____15608728____8782302_S0_T0,-11.8
646,56871,CC1=NNC2=NC(O)=C(C=C12)C(=O)NC1=CC=C(O)C2=CC=CC=C12,m_22____14267424____9099858_S0_T5,-11.8
647,47311,[O-]C1=C(\C=C(/Cl)C2=NC3=CC=CC=C3C(=O)N2)C(=O)OC2=CC=CC=C12,s_6____71699____19647578_S1_T0,-11.9
648,17103,CN1C2=C(C=CC=C2)C2=C1C=CC(=C2)S(=O)(=O)[N-]C1=C2N=CC=CC2=NN1,m_232682____14771954____3005676_S0_T1,-12.1
649,2085,FC1=CC2=CC=CN=C2C(=C1)C(=O)N1CCC[C@@H]1C1=CN(N=N1)C1=CC=CC2=CN=CC=C12,m_276010____17281774____17253042____17281216_S0_T0,-12.6
650,89855,CN1N=CN=C1C1=CC=CC=C1C(=O)NC(C)(C)C1=CN(N=N1)C1=CC=CC2=CC=CC=C12,m_276010____17282136____17275574____17280772_S0_T0,-11.7
651,26338,FC1=CN=C(C(=O)NC2=NN(C=C2)C2=CC=C(Cl)C=C2C2=N[N-]N=N2)C2=CC=CC=C12,m_280130____17857326____17979166_S0_T1,-12.0
652,486,CC1=CC(NNC(=O)C2=CC(=NC3=CC=CC=C23)C2=CC=CC3=CC=CC=C23)=NC(C)=[NH+]1,s_527____5137780____156474_S0_T2,-12.8
653,14113,CC1=C(OC2=C1C=CC1=C2C=CC=C1)C1=NC(=NO1)C1=CN=C(N)C(C)=C1,m_270196____16642110____8772848_S0_T0,-12.2
654,71221,CC1=CC2=NNC=C2C=C1NC(=O)C1=NNC2=C1[CH-]C1=C2C=CC=C1Br,m_527____9279646____20984182_S0_T0,-11.8
655,49984,O=C(N[N-]C(=O)C1=NNC(=C1)C1=CC=CC=C1)C1=C2NC3=CC=CC=C3C(=O)C2=CC=C1,s_527____155030____9406322_S0_T1,-11.9
656,29014,C[C@@H](N1C=C(N=N1)C1CN(C1)C(=O)C1=CC2=CC=CC=C2C=N1)C1=CC=CC2=CN=CC=C12,m_276010____17281538____17243258____17280750_S0_T0,-12.0
657,88476,ClC1=CC2=C(OC(=O)C3=CC=CC=C23)C=C1OC(=O)CN1N=C2C=CC=CN2C1=O,s_11____17785724____306118_S0_T0,-11.7
658,23509,[O-][N+](=O)C1=CC=CC2=CC=C(N=C12)C1=NC(=NO1)C1=NC=CC2=CC=CC=C12,s_265764____4903266____16716766_S0_T0,-12.0
659,72760,CC1=CC=CC2=C1NC1=C2N=NC(NNC(=O)C2=CC3=CC=CC=C3C=C2C)=N1,m_22____21212362____20853758_S0_T7,-11.8
660,17721,CC1=CC=C2N=NNC2=C1NC(=O)C1=CC=CC(NC(=O)C2=CC(=O)NC3=CC=CC=C23)=C1,s_22____13596510____16784026_S0_T1,-12.1
661,26349,OC1=CC=CC2=C(NC(=O)C3=CC4=NC=CC(O)=C4C=C3)C=CC=C12,s_22____20904872____20706290_S0_T0,-12.0
662,47749,CC1=CC=C2N=CN(CC(=O)C3=CC=C4CC5=CC=CC=C5C4=C3)C(=O)C2=C1,s_7____653682____5501_S0_T1,-11.9
663,69722,OC1=CC(=NC2=CC=CC=C12)C([O-])=NN1C=NC2=C(C(=CS2)C2=CC=CC=C2)C1=O,s_22____138521____138882_S0_T2,-11.8
664,32825,[O-]C1=NC2=NNC(C3=CC=C(O3)C3=CC=CC=C3C(F)(F)F)=C2C(=O)N1,s_271570____9176386____15064276_S0_T12,-12.0
665,27669,CC1=C(OC2=C1C=CC1=C2C=CC=C1)C(=O)OCC1=CC2=C(NC3=C2C=CC=C3)C=N1,s_276436____17507466____14086510_S0_T0,-12.0
666,48792,CC1=C(C2=NN=N[N-]2)C(=O)N=C([O-])N1N=C([O-])C1=CN=CC2=NC=CC=C12,m_280130____20813382____20993620_S0_T10,-11.9
667,57061,CC1=C(\C=C\C(=O)C2=CC3=C(O2)C=CC2=C3C=CC=C2)C2=CC=CC=C2O1,s_6____72202____7875342_S0_T0,-11.8
668,83284,FC1=CC(Cl)=CC=C1C1=NN=C(NC(=O)C2=CC3=C(N2)C=CC2=C3C=CC=C2)S1,s_527____9478274____467466_S0_T0,-11.7
669,82424,CC1(C)C2=CC=CC=C2C2=CC=C(C=C12)C(=O)NCC1=NN=C(N1)C1=CC=CC=N1,s_22____10857328____20826180_S0_T0,-11.7
670,63362,[O-]C1=NC(=O)C2=CC(=CNC2=N1)C(=O)N1CC(C1)C1=CN(N=N1)C1=CC2=CC=CC=C2C=C1,m_276010____17281868____17248956____17280750_S0_T5,-11.8
671,5767,CC1=NC2=CC=C(NC(=O)C3=C4NC5=CC=CC=C5C(=O)C4=CC=C3)C=C2C(O)=N1,s_22____15545392____9406320_S0_T5,-12.3
672,34254,CC1=C(OC2=C1C=CC1=C2C=CC=C1)C(=O)N1CCC2=CC=CC=C2[C@H]1C1=CC=CC=C1,s_11____10548148____54540_S0_T0,-12.0
673,80019,O1N=C(N=C1C1=NC=CC2=CC=CC=C12)C1=CC=CC(=C1)N1C=CC=N1,m_270196____8770668____8775796_S0_T0,-11.8
674,89329,CC1=C(OC2=C1C=CC1=C2C=CC=C1)C(=O)NCC1=CN(N=N1)C1=CC=C(C)C=N1,m_276010____17281992____17272524____17280668_S0_T0,-11.7
675,86170,CN1C=CC2=CC(NC(=O)C3=CC=C4C5=CC=CC=C5C(=O)C4=C3)=CC=C2C1=O,m_22____20973526____244738_S0_T0,-11.7
676,42063,FC1=CC(=CC(F)=C1)N1C=CC(=N1)C(=O)OCC1=NN=C(O1)C1=CC=CC2=CC=CC=C12,s_1458____13033186____12427752_S0_T0,-11.9
677,29483,BrC1=CC(CN2N=C3C4=CC=CC=C4C(=O)C3=CC2=O)=CC2=CC=CC=C12,m_34____16642032____13039100_S0_T0,-12.0
678,83207,CC1=C(SN=C1)C(=O)NC1=CC=C(F)C(=C1)C1=CN(N=N1)C1=CC=CC2=NC=CC=C12,m_276010____17281736____17274744____17280982_S0_T0,-11.7
679,27114,O=C(CC1=COC2=C1C1=C(C=CC=C1)C=C2)NC1=NNC2=NC=CN=C12,s_11____16970240____54740_S0_T3,-12.0
680,33163,CC1=CC=CC2=C(C=CC=C12)C(=O)NC1=CC=C2N=C(NC2=C1)C1=CC=CC=C1Cl,m_11____1137304____9297584_S0_T0,-12.0
681,78263,CC1=C(Cl)C2=NC=CC(C(=O)NC3=CC=CC4=CC=C(F)C=C34)=C2C=C1,m_11____18338344____14179334_S0_T0,-11.8
682,96070,O=C(NC1=CC(NC(=O)C2=NC3=CN=CNC3=NC2=O)=CC=C1)C1=NC2=CC=CC=C2C=C1,m_275592____18961462____15843466____14128922_S0_T0,-11.7
683,60693,CN1C=C(C(=O)N2CC(C2)C2=CN(N=N2)C2=CC3=CC=CC=C3C=C2)C(=N1)C1=CC=CC=C1,m_276010____17281868____17245156____17280750_S0_T0,-11.8
684,84991,[O-]C(=O)C1=CN2C=CN=C(NCC3=NN=NN3C3=CC=CC4=CC=CC=C34)C2=N1,m_270344____17598040____19518996_S0_T0,-11.7
